doc_id,start_pos,end_pos,surface,type,identifier,wiki_title,score
https://digitalzibaldone.net/node/p1447_3,408,421,"Vit. Plotini,",WORK,NIL,,0.017537781744881097
https://digitalzibaldone.net/node/p1450_1,1012,1022,il Rinaldo,WORK,Q3792913,Il Rinaldo,0.9727666441013942
https://digitalzibaldone.net/node/p1454_1,561,565,vita,WORK,Q3,Vita,0.9962971286281574
https://digitalzibaldone.net/node/p1501_1,373,379,spagne,LOC,Q3944853,Sagne,0.6095871183252751
https://digitalzibaldone.net/node/p1601_1,665,673,Grandeur,WORK,Q2341105,Grande Orda,0.6846797937901875
https://digitalzibaldone.net/node/p1659_1,514,521,Wieland,PER,NIL,,0.004888315020944593
https://digitalzibaldone.net/node/p1671_1,1099,1106,Lusiade,WORK,Q1990294,Enriade,0.9353873945340438
https://digitalzibaldone.net/node/p1678_1,390,398,Proposta,WORK,NIL,,0.041946511205692906
https://digitalzibaldone.net/node/p1678_1,637,643,Crusca,WORK,Q188672,Crusca,0.974899231159354
https://digitalzibaldone.net/node/p1678_1,691,697,Crusca,WORK,Q188672,Crusca,0.9843604788997015
https://digitalzibaldone.net/node/p1678_1,751,757,Crusca,WORK,Q188672,Crusca,0.9914113513791891
https://digitalzibaldone.net/node/p1699_2,1323,1334,Veterinaria,WORK,Q170201,Medicina veterinaria,0.9277975136377904
https://digitalzibaldone.net/node/p1699_2,1398,1405,Lettera,WORK,Q133492,Lettera (messaggio),0.9663572265467989
https://digitalzibaldone.net/node/p1699_2,1408,1418,G. Capponi,PER,Q1402,Giovanni Boccaccio,0.6600708211797022
https://digitalzibaldone.net/node/p1794_1,157,165,Agesilao,PER,Q2275429,Agesilao (storico),0.8979460720735937
https://digitalzibaldone.net/node/p1794_1,230,251,Coti re de' Paflagoni,PER,Q350769,Mitridate III del Ponto,0.7783722820251837
https://digitalzibaldone.net/node/p1794_1,335,354,῾Eλληνικῶν ἱστοριῶν,WORK,NIL,,0.050624339051612254
https://digitalzibaldone.net/node/p1822_1,605,614,Sallustio,WORK,Q2214677,Sallustio Bandini,0.6070475205820283
https://digitalzibaldone.net/node/p1822_1,618,634,Dureau Delamalle,PER,Q677943,Adolphe Dureau de la Malle,0.9362474009786155
https://digitalzibaldone.net/node/p1831_1,296,316,mezzogiorno d'Europa,LOC,NIL,,0.4947933461636553
https://digitalzibaldone.net/node/p1858_1,279,288,Pittagora,PER,Q169243,Protagora,0.9620679554841075
https://digitalzibaldone.net/node/p1858_1,315,328,Card. di Cusa,PER,Q177847,Luciano di Samosata,0.9210563444347334
https://digitalzibaldone.net/node/p1867_1,1937,1955,Remigio Fiorentino,PER,Q27093628,Nicola Fiorentino,0.9450948465787931
https://digitalzibaldone.net/node/p1867_1,1965,1973,Historie,WORK,NIL,,0.04490842353479796
https://digitalzibaldone.net/node/p1867_1,1980,1992,Guicciardini,PER,Q3779099,Guicciardini,0.9131436742629332
https://digitalzibaldone.net/node/p1950_1,220,225,Staël,PER,NIL,,0.08235979126497119
https://digitalzibaldone.net/node/p1980_1,402,427,sull'orig. della medicina,WORK,Q3884260,Opus Pandectarum Medicinae,0.9100956030220213
https://digitalzibaldone.net/node/p2735_1,880,893,impero latino,LOC,Q1163234,Latino medievale,0.6483064945583513
https://digitalzibaldone.net/node/p2778_1,1690,1696,Ammon.,PER,NIL,,0.006156037477660293
https://digitalzibaldone.net/node/p2778_1,1742,1747,Plat.,PER,NIL,,0.0004098111538314298
https://digitalzibaldone.net/node/p2778_1,1753,1760,Demost.,PER,NIL,,0.01136381063618226
https://digitalzibaldone.net/node/p2779_2,474,483,la Gramm.,WORK,Q3820804,La Dafne,0.923963357304798
https://digitalzibaldone.net/node/p2779_2,487,491,Pad.,LOC,NIL,,0.008446263193291864
https://digitalzibaldone.net/node/p2825_2,388,396,Eustazio,PER,NIL,,0.3655513938966355
https://digitalzibaldone.net/node/p2825_2,577,582,Scinà,PER,Q3713240,Domenico Scinà,0.9581499531563873
https://digitalzibaldone.net/node/p2836_1,107,113,Georg.,WORK,NIL,,0.12329210074048538
https://digitalzibaldone.net/node/p2840_1,1013,1019,Cincio,PER,Q180081,Marco Porcio Catone,0.5502866636535428
https://digitalzibaldone.net/node/p2882_1,300,308,Forcell.,WORK,Q3745486,Filocolo,0.712535186650059
https://digitalzibaldone.net/node/p2882_1,880,888,Forcell.,WORK,Q550353,Egidio Forcellini,0.6281067427617888
https://digitalzibaldone.net/node/p2882_1,1250,1257,Ispagna,LOC,Q1235744,Era ispanica,0.7339913597573572
https://digitalzibaldone.net/node/p2882_1,1376,1387,il Glossar.,WORK,NIL,,0.4458886106985545
https://digitalzibaldone.net/node/p2882_1,1388,1393,Cang.,PER,NIL,,0.021496202590923483
https://digitalzibaldone.net/node/p2882_1,1664,1672,Glossar.,WORK,Q1132324,Glossa,0.9141104987520196
https://digitalzibaldone.net/node/p2923_3,152,162,Corticelli,PER,Q55892917,Gaetano Corticelli,0.7068104810308014
https://digitalzibaldone.net/node/p2923_3,414,420,Attica,LOC,Q152626,Pomponia Cecilia Attica,0.9817105343151744
https://digitalzibaldone.net/node/p2932_1,826,833,Diomede,PER,Q8739,Archimede,0.835854071922468
https://digitalzibaldone.net/node/p2932_1,1245,1251,Gloss.,WORK,Q1132324,Glossa,0.8215024871083569
https://digitalzibaldone.net/node/p2932_1,1754,1765,il Glossar.,WORK,NIL,,0.4518334643736958
https://digitalzibaldone.net/node/p2932_1,1870,1875,R. R.,WORK,Q9852,R,0.7089549199711361
https://digitalzibaldone.net/node/p2935_2,71,83,il Glossario,WORK,Q16564806,Il Roccolo,0.9416478358866656
https://digitalzibaldone.net/node/p2965_1,984,988,Vita,WORK,Q3,Vita,0.9661226628565667
https://digitalzibaldone.net/node/p2983_2,508,514,Crusca,WORK,Q188672,Crusca,0.9453549019799116
https://digitalzibaldone.net/node/p2983_2,885,898,il Forcellini,WORK,Q16564806,Il Roccolo,0.9511267343696279
https://digitalzibaldone.net/node/p2983_2,901,913,il Glossario,WORK,Q1053387,Il misantropo,0.9227394673793825
https://digitalzibaldone.net/node/p2987_1,237,252,Bastian Borrego,PER,NIL,,0.19450803930130117
https://digitalzibaldone.net/node/p2996_1,833,838,Forc.,PER,NIL,,0.000919319047767283
https://digitalzibaldone.net/node/p3001_1,126,134,Forcell.,WORK,NIL,,0.001794364099040781
https://digitalzibaldone.net/node/p3001_1,172,178,Gloss.,WORK,NIL,,0.04868715586968203
https://digitalzibaldone.net/node/p3006_1,69,79,Forcellini,WORK,Q3846125,Marco Forcellini,0.7829361989312992
https://digitalzibaldone.net/node/p3006_1,98,104,Gloss.,WORK,NIL,,0.4885992117833236
https://digitalzibaldone.net/node/p3053_1,263,271,Forcell.,WORK,NIL,,0.45844372724745497
https://digitalzibaldone.net/node/p3053_1,356,367,il Glossar.,WORK,Q1132324,Glossa,0.7120908554708534
https://digitalzibaldone.net/node/p3055_1,905,915,Desbillons,PER,NIL,,0.2255336830364272
https://digitalzibaldone.net/node/p3055_1,919,926,Phaedr.,WORK,NIL,,0.350269883195944
https://digitalzibaldone.net/node/p3055_1,927,934,Manheim,LOC,NIL,,0.052800090984444006
https://digitalzibaldone.net/node/p3057_1,148,164,S. Gio. Crisost.,PER,NIL,,0.36375330920449267
https://digitalzibaldone.net/node/p3057_1,330,339,Chrysost.,PER,NIL,,0.07197199078543115
https://digitalzibaldone.net/node/p3057_1,344,354,Montfaucon,PER,Q244117,Montfaucon (Gard),0.9375305431382047
https://digitalzibaldone.net/node/p3060_2,79,87,Forcell.,WORK,NIL,,0.41825501360477846
https://digitalzibaldone.net/node/p3071_1,132,139,de Rep.,WORK,NIL,,0.2043511672506164
https://digitalzibaldone.net/node/p3071_1,249,257,Richelet,PER,NIL,,0.11856630833458161
https://digitalzibaldone.net/node/p3071_1,262,266,Diz.,WORK,NIL,,0.12619498943807111
https://digitalzibaldone.net/node/p3071_1,582,593,il Glossar.,WORK,NIL,,0.11755594055362793
https://digitalzibaldone.net/node/p3072_3,217,225,G. Mario,PER,Q125414,Gneo Pompeo Magno,0.960758341267167
https://digitalzibaldone.net/node/p3073_3,214,220,Gloss.,WORK,NIL,,0.01634980363506651
https://digitalzibaldone.net/node/p3077_1,782,790,Forcell.,WORK,NIL,,0.048009806348108336
https://digitalzibaldone.net/node/p3103_1,630,637,Lusiade,WORK,NIL,,0.21830531902358927
https://digitalzibaldone.net/node/p3103_1,924,934,Panegirico,WORK,Q591055,Panegirico,0.9771875118681868
https://digitalzibaldone.net/node/p3103_1,949,955,Battie,PER,NIL,,0.011647932931761066
https://digitalzibaldone.net/node/p3103_1,956,983,Isocr. Oratt. 7. et epistt.,WORK,NIL,,0.32388137522835114
https://digitalzibaldone.net/node/p3103_1,984,994,Cantabrig.,LOC,NIL,,0.07001139248644189
https://digitalzibaldone.net/node/p3103_1,1501,1517,Frinico ateniese,PER,Q2089113,Frinico (comico),0.8456992658221777
https://digitalzibaldone.net/node/p3103_1,1600,1605,Dario,PER,Q6691,Omero,0.670019583108064
https://digitalzibaldone.net/node/p3103_1,1707,1714,Longino,PER,Q319947,Longino,0.9762596535479459
https://digitalzibaldone.net/node/p3103_1,1857,1866,Aristoph.,PER,Q868,Aristotele,0.8429443544759324
https://digitalzibaldone.net/node/p3103_1,2106,2112,Tzetz.,PER,NIL,,0.011726331290991428
https://digitalzibaldone.net/node/p3103_1,2113,2118,Chil.,WORK,NIL,,0.05665817956345016
https://digitalzibaldone.net/node/p3103_1,2175,2179,Var.,WORK,NIL,,0.0373047434908361
https://digitalzibaldone.net/node/p3103_1,2299,2306,Fabric.,PER,NIL,,0.06087645857393214
https://digitalzibaldone.net/node/p3103_1,2307,2312,B. G.,WORK,NIL,,0.031743111230340654
https://digitalzibaldone.net/node/p3103_1,2335,2341,Meurs.,PER,NIL,,0.01255516099463419
https://digitalzibaldone.net/node/p3103_1,2353,2360,Bentley,PER,NIL,,0.38988469306184015
https://digitalzibaldone.net/node/p3141_1,0,5,Turno,PER,NIL,,0.001037135149475714
https://digitalzibaldone.net/node/p3141_1,46,52,Eneide,WORK,NIL,,0.011842745989231103
https://digitalzibaldone.net/node/p3141_1,261,268,Argante,PER,Q1616998,Neante,0.9332113198669428
https://digitalzibaldone.net/node/p3141_1,270,278,Clorinda,PER,Q17992775,Clorinda,0.7481568589644685
https://digitalzibaldone.net/node/p3141_1,300,307,Argante,PER,Q1616998,Neante,0.8678562791833307
https://digitalzibaldone.net/node/p3141_1,409,415,Gerus.,WORK,NIL,,0.009670858125349353
https://digitalzibaldone.net/node/p3141_1,900,907,Argante,PER,Q1616998,Neante,0.8765718194348371
https://digitalzibaldone.net/node/p3169_1,35,41,Weller,PER,Q371986,Paul Weller,0.5800607292652987
https://digitalzibaldone.net/node/p3169_1,49,54,Lips.,LOC,NIL,,0.061843138972648225
https://digitalzibaldone.net/node/p3202_1,801,807,Caluso,PER,Q9131,Caluso,0.8120363233417285
https://digitalzibaldone.net/node/p3202_1,814,821,Lettera,WORK,Q133492,Lettera (messaggio),0.9651785014120198
https://digitalzibaldone.net/node/p3202_1,834,838,Vita,WORK,Q3,Vita,0.9956019112266584
https://digitalzibaldone.net/node/p3235_2,49,54,Astio,PER,NIL,,0.3172482504178893
https://digitalzibaldone.net/node/p3235_2,70,75,Lips.,LOC,NIL,,0.05064830911855956
https://digitalzibaldone.net/node/p3235_2,300,304,Ast.,PER,NIL,,0.01775037594235084
https://digitalzibaldone.net/node/p3235_2,794,800,Astius,PER,NIL,,0.18009414518259984
https://digitalzibaldone.net/node/p3235_2,1453,1458,Timeo,PER,Q371884,Timeo (dialogo),0.9875914133676433
https://digitalzibaldone.net/node/p3235_2,1492,1499,Fabric.,PER,NIL,,0.02411045796086026
https://digitalzibaldone.net/node/p3235_2,1500,1505,B. G.,WORK,NIL,,0.00994231544928068
https://digitalzibaldone.net/node/p3282_1,1107,1120,Giulio Cesare,PER,Q191039,Germanico Giulio Cesare,0.9940082792042063
https://digitalzibaldone.net/node/p3283_2,754,760,Gloss.,WORK,Q1132324,Glossa,0.5960699755135715
https://digitalzibaldone.net/node/p3312_2,332,342,S. Isidoro,PER,Q379685,Isidoro l'Agricoltore,0.8536421407390468
https://digitalzibaldone.net/node/p3312_2,351,361,Forcellini,WORK,Q876333,Novellino,0.5259100056244947
https://digitalzibaldone.net/node/p3350_3,38,43,Forc.,WORK,NIL,,0.006574550151343821
https://digitalzibaldone.net/node/p3365_1,55,61,France,LOC,NIL,,0.4826899092268931
https://digitalzibaldone.net/node/p3365_1,509,520,Frédéric II,PER,Q467962,Frédéric Cuvier,0.9000293836055031
https://digitalzibaldone.net/node/p3365_1,574,579,Cirey,LOC,Q2240551,Castello di Cirey,0.6434072616391386
https://digitalzibaldone.net/node/p3365_1,620,631,Frédéric II,PER,Q467962,Frédéric Cuvier,0.6899127025263918
https://digitalzibaldone.net/node/p3365_1,696,707,Frédéric II,PER,Q467962,Frédéric Cuvier,0.9073152630285896
https://digitalzibaldone.net/node/p3411_1,357,361,Rep.,WORK,NIL,,0.2587144880201199
https://digitalzibaldone.net/node/p3541_1,346,356,Forcellini,WORK,Q876333,Novellino,0.6402184935572881
https://digitalzibaldone.net/node/p3541_2,116,122,Polit.,WORK,NIL,,0.15842622619906024
https://digitalzibaldone.net/node/p3541_2,135,140,Flor.,PER,NIL,,0.1218131601332403
https://digitalzibaldone.net/node/p3541_2,245,254,la Crusca,WORK,Q17154448,La Rettorica,0.964910908071512
https://digitalzibaldone.net/node/p3544_1,38,45,Fabric.,PER,NIL,,0.023545498644375086
https://digitalzibaldone.net/node/p3544_1,46,53,B. Lat.,WORK,NIL,,0.010047446580395863
https://digitalzibaldone.net/node/p3544_1,57,61,Ven.,LOC,NIL,,0.0027348870540735903
https://digitalzibaldone.net/node/p3544_1,99,109,Corn. Nep.,PER,Q206119,Marco Terenzio Varrone,0.5954788927610676
https://digitalzibaldone.net/node/p3568_2,128,137,Victorius,PER,NIL,,0.4769566670315558
https://digitalzibaldone.net/node/p3568_2,175,183,Aristot.,PER,NIL,,0.016741645644424274
https://digitalzibaldone.net/node/p3568_2,184,190,Polit.,WORK,Q148837,Polis,0.8924453016075328
https://digitalzibaldone.net/node/p3568_2,201,206,Flor.,PER,NIL,,0.006180208996307304
https://digitalzibaldone.net/node/p3569_2,597,607,Forcellini,WORK,Q3846125,Marco Forcellini,0.9012192604371824
https://digitalzibaldone.net/node/p3579_1,920,926,Cristo,PER,Q642420,Cristo,0.9154978989091299
https://digitalzibaldone.net/node/p3593_1,14,19,Tasso,PER,NIL,,0.11390303547306312
https://digitalzibaldone.net/node/p3593_1,283,288,Ugone,PER,Q166234,Ugo Foscolo,0.6145136857951087
https://digitalzibaldone.net/node/p3593_1,291,299,Goffredo,PER,Q188344,Goffredo di Monmouth,0.9879140554631791
https://digitalzibaldone.net/node/p3593_1,311,318,Rinaldo,PER,Q15141524,Rinaldo,0.8288518467450634
https://digitalzibaldone.net/node/p3621_2,53,61,Forcell.,WORK,NIL,,0.40812608728331273
https://digitalzibaldone.net/node/p3621_2,150,160,Forcellini,PER,Q3846125,Marco Forcellini,0.9694380965708067
https://digitalzibaldone.net/node/p3636_1,674,681,Alberti,PER,Q4747910,Alberti (cognome),0.7734841905573078
https://digitalzibaldone.net/node/p3636_1,963,970,Propos.,WORK,NIL,,0.12219844085138311
https://digitalzibaldone.net/node/p3636_1,1334,1344,Forcellini,WORK,Q3846125,Marco Forcellini,0.7302522197342975
https://digitalzibaldone.net/node/p3684_5,186,194,Forcell.,WORK,Q550353,Egidio Forcellini,0.6643361418656121
https://digitalzibaldone.net/node/p3684_5,215,221,Gloss.,WORK,Q1132324,Glossa,0.8390901561223316
https://digitalzibaldone.net/node/p3686_2,76,84,Forcell.,WORK,NIL,,0.18085702007844026
https://digitalzibaldone.net/node/p3687_1,437,446,la Crusca,WORK,Q17154448,La Rettorica,0.7738001909193317
https://digitalzibaldone.net/node/p3695_1,336,344,Forcell.,WORK,NIL,,0.04211877418094884
https://digitalzibaldone.net/node/p3715_1,1557,1562,Forc.,WORK,NIL,,0.14782265606247577
https://digitalzibaldone.net/node/p3754_1,275,280,Forc.,WORK,NIL,,0.395729338651471
https://digitalzibaldone.net/node/p3758_1,232,237,Forc.,PER,NIL,,0.02665923367510048
https://digitalzibaldone.net/node/p3758_1,587,592,Forc.,PER,NIL,,0.03342302031161513
https://digitalzibaldone.net/node/p3758_1,796,801,Forc.,PER,NIL,,0.04897633623525871
https://digitalzibaldone.net/node/p3811_4,1296,1323,Annali di Scienze e lettere,WORK,Q1636237,Regia accademia danese di scienze e lettere,0.8930498329988039
https://digitalzibaldone.net/node/p3828_1,16,24,Forcell.,WORK,NIL,,0.005697582176442015
https://digitalzibaldone.net/node/p3842_1,349,354,Lips.,LOC,NIL,,0.017819113676523515
https://digitalzibaldone.net/node/p3875_1,741,746,Forc.,WORK,NIL,,0.027430288323152353
https://digitalzibaldone.net/node/p3887_1,100,112,Montecuccoli,PER,Q877126,Giovanni Battista Caprara Montecuccoli,0.9502469355360537
https://digitalzibaldone.net/node/p3887_1,617,624,Lettere,WORK,Q133492,Lettera (messaggio),0.758083922084304
https://digitalzibaldone.net/node/p3887_1,1033,1041,Mazarino,PER,NIL,,0.4175769099587517
https://digitalzibaldone.net/node/p3887_1,1058,1069,Bentivoglio,PER,NIL,,0.01730541960078432
https://digitalzibaldone.net/node/p3887_1,1083,1093,Lucchesini,PER,NIL,,0.1170127469561028
https://digitalzibaldone.net/node/p3887_1,3128,3137,S. Pietro,PER,NIL,,0.40436394841540413
https://digitalzibaldone.net/node/p3887_1,3212,3218,Leon X,PER,NIL,,0.24537559602718081
https://digitalzibaldone.net/node/p3902_1,62,67,Petr.,PER,NIL,,0.25151452102629596
https://digitalzibaldone.net/node/p3902_1,172,184,San Flaviano,PER,Q3947071,San Flavito,0.8706593228226289
https://digitalzibaldone.net/node/p3907_2,100,109,Feder. II,PER,NIL,,0.4255464917529528
https://digitalzibaldone.net/node/p3907_2,169,177,Forcell.,WORK,NIL,,0.002518733289440952
https://digitalzibaldone.net/node/p3931_3,66,77,Frédéric II,PER,Q467962,Frédéric Cuvier,0.825077434519918
https://digitalzibaldone.net/node/p3961_1,89,95,Gloss.,WORK,Q1132324,Glossa,0.6868629990244137
https://digitalzibaldone.net/node/p3963_1,75,80,Forc.,PER,NIL,,0.022543242015608447
https://digitalzibaldone.net/node/p3963_1,689,694,Forc.,PER,NIL,,0.0193097795477195
https://digitalzibaldone.net/node/p3963_1,745,750,Forc.,PER,NIL,,0.003880163971081943
https://digitalzibaldone.net/node/p3963_1,868,873,Forc.,PER,NIL,,0.009474292386161836
https://digitalzibaldone.net/node/p3963_1,901,906,Forc.,PER,NIL,,0.0008552521639393719
https://digitalzibaldone.net/node/p3963_1,1329,1334,Forc.,PER,NIL,,0.03585502151609176
https://digitalzibaldone.net/node/p3980_1,254,264,D. Quijote,WORK,NIL,,0.3594222157995837
https://digitalzibaldone.net/node/p3980_1,441,447,Sancho,PER,Q878340,Sancho I di Maiorca,0.7079464428941773
https://digitalzibaldone.net/node/p3980_1,658,668,D. Quijote,WORK,NIL,,0.34855644224952675
https://digitalzibaldone.net/node/p3980_1,706,713,Amberes,LOC,NIL,,0.06666870970188886
https://digitalzibaldone.net/node/p3980_3,42,50,Forcell.,WORK,NIL,,0.07938195724211831
https://digitalzibaldone.net/node/p3986_3,273,281,Forcell.,PER,NIL,,0.03227367636183347
https://digitalzibaldone.net/node/p3986_3,328,338,Caio Tizio,PER,Q947630,Marco Tizio,0.7968304880594044
https://digitalzibaldone.net/node/p3988_1,161,164,odo,WORK,Q946219,Spondeo,0.5752239063550031
https://digitalzibaldone.net/node/p3988_1,246,252,Anacr.,PER,NIL,,0.2362117765198126
https://digitalzibaldone.net/node/p3988_1,253,256,od.,WORK,NIL,,0.04487362167063451
https://digitalzibaldone.net/node/p3988_1,412,415,oda,WORK,Q4252713,Lodia,0.6504671975896552
https://digitalzibaldone.net/node/p3992_5,254,264,D. Quijote,WORK,NIL,,0.21243178666165174
https://digitalzibaldone.net/node/p3992_5,483,493,D. Quijote,WORK,NIL,,0.4450135539702943
https://digitalzibaldone.net/node/p3992_5,537,545,la Crus.,WORK,Q3821878,La congiura de' Pazzi,0.8953834080641875
https://digitalzibaldone.net/node/p4000_1,465,470,Canz.,WORK,NIL,,0.357938262624756
https://digitalzibaldone.net/node/p4000_4,694,699,Forc.,WORK,NIL,,0.13001506097479648
https://digitalzibaldone.net/node/p4000_4,919,925,Gloss.,WORK,Q1132324,Glossa,0.784760455717841
https://digitalzibaldone.net/node/p4000_4,933,939,Gloss.,WORK,NIL,,0.2928994234293826
https://digitalzibaldone.net/node/p4000_4,1347,1354,Alberti,PER,Q182046,Leon Battista Alberti,0.8582897491498597
https://digitalzibaldone.net/node/p4000_4,1437,1446,la Crusca,WORK,Q28803572,La cuoca,0.7088531101551786
